"id","gps_rx_time","gps_longitude","gps_latitude","gps_speed","gps_num_sats","battery_sup_bat_v","battery_main_bat_v","battery_main_bat_c","battery_low_cell_v","battery_high_cell_v","battery_high_cell_t","battery_cell_idx_low_v","battery_cell_idx_high_t","mppt1_input_v","mppt1_input_c","mppt1_output_v","mppt1_output_c","mppt2_input_v","mppt2_input_c","mppt2_output_v","mppt2_output_c","mppt3_input_v","mppt3_input_c","mppt3_output_v","mppt3_output_c","mitsuba_voltage","mitsuba_current","created_at"
"6163","0","0","0","0","0","37.379","48.43","3.289","3.67","3.824","45.428","0","0","50.494","1.814","107.065","0.858","70.55","2.108","107.152","1.364","29.096","2.189","107.249","0.595","0","0","2025-07-05 00:10:41.291947"
"6164","0","0","0","0","0","37.379","48.43","3.289","3.67","3.824","45.428","0","0","50.494","1.814","107.065","0.858","70.55","2.108","107.152","1.364","29.096","2.189","107.249","0.595","0","0","2025-07-05 00:10:46.875337"
"6165","0","0","0","0","0","37.379","48.431","3.425","3.67","3.824","45.428","0","0","50.494","1.814","107.065","0.858","70.55","2.108","107.152","1.364","29.096","2.189","107.223","0.588","0","0","2025-07-05 00:10:52.588866"
"6166","0","0","0","0","0","37.379","48.431","3.425","3.67","3.824","45.428","0","0","50.494","1.814","107.065","0.858","70.55","2.108","107.152","1.364","29.122","2.161","107.223","0.588","0","0","2025-07-05 00:10:59.10301"
"6167","0","0","0","0","0","37.379","48.431","3.425","3.67","3.824","45.428","0","0","50.494","1.814","107.065","0.858","70.55","2.108","107.152","1.364","29.122","2.161","107.223","0.588","0","0","2025-07-05 00:11:04.739407"
"6168","0","0","0","0","0","37.379","48.431","3.425","3.67","3.824","45.428","0","0","50.494","1.814","107.057","0.848","70.55","2.108","107.152","1.364","29.122","2.161","107.223","0.588","0","0","2025-07-05 00:11:11.502658"
"6169","0","0","0","0","0","57.859","48.304","2.74","3.67","3.824","45.428","0","0","50.734","1.772","107.057","0.848","70.55","2.108","107.152","1.364","29.114","2.149","107.223","0.588","0","0","2025-07-05 00:11:21.376907"
"6170","0","0","0","0","0","43.267","48.433","2.973","3.67","3.824","45.428","0","0","50.734","1.772","107.057","0.848","70.55","2.108","107.152","1.364","29.114","2.149","107.223","0.588","0","0","2025-07-05 00:11:23.45234"
"6172","0","0","0","0","0","43.267","48.304","3.228","3.67","3.823","47.02","0","0","50.734","1.772","107.061","0.838","70.55","2.108","107.152","1.364","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:29.933813"
"6173","0","0","0","0","0","43.267","48.18","3.283","3.67","3.823","47.02","0","0","50.734","1.772","107.061","0.838","70.55","2.108","107.152","1.364","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:36.599831"
"6174","0","0","0","0","0","43.267","48.308","3.511","3.67","3.823","47.02","0","0","50.734","1.772","107.061","0.838","70.643","1.962","107.152","1.364","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:42.987073"
"6175","0","0","0","0","0","43.267","48.308","3.511","3.67","3.823","47.02","0","0","50.734","1.772","107.061","0.838","70.643","1.962","107.152","1.364","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:47.398754"
"6176","0","0","0","0","0","43.267","48.053","3.462","3.67","3.823","47.02","0","0","50.734","1.772","107.066","0.83","70.643","1.962","107.121","1.291","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:54.560411"
"6177","0","0","0","0","0","2.051","48.053","3.462","3.67","3.823","47.02","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:11:59.839034"
"6178","0","0","0","0","0","2.051","48.055","3.072","3.671","3.809","43.155","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.289","0.575","0","0","2025-07-05 00:13:10.215339"
"6179","0","0","0","0","0","2.051","48.055","3.072","3.671","3.809","43.155","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.289","0.575","0","0","2025-07-05 00:13:10.264249"
"6180","0","0","0","0","0","1.283","48.183","3.51","3.671","3.837","44.67","0","0","50.895","1.712","107.085","0.809","70.671","1.963","107.121","1.291","29.116","2.109","107.289","0.575","0","0","2025-07-05 00:13:10.309617"
"6181","0","0","0","0","0","1.283","48.311","3.147","3.671","3.837","44.67","0","0","50.895","1.712","107.067","0.817","70.671","1.963","107.121","1.291","29.116","2.109","107.289","0.575","0","0","2025-07-05 00:13:10.370119"
"6182","0","0","0","0","0","2.051","48.055","3.072","3.671","3.824","45.998","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.232","0.582","0","0","2025-07-05 00:13:10.417329"
"6183","0","0","0","0","0","1.283","48.311","3.147","3.671","3.837","44.67","0","0","50.895","1.712","107.067","0.817","70.671","1.963","107.121","1.291","29.116","2.109","107.289","0.575","0","0","2025-07-05 00:13:10.465914"
"6184","0","0","0","0","0","1.283","48.058","2.783","3.671","3.837","44.67","0","0","50.905","1.695","107.085","0.809","70.671","1.963","107.121","1.291","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:10.517218"
"6185","0","0","0","0","0","2.051","48.438","3.283","3.671","3.837","44.67","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.289","0.575","0","0","2025-07-05 00:13:10.570665"
"6186","0","0","0","0","0","1.283","48.058","2.783","3.671","3.837","44.67","0","0","50.905","1.695","107.085","0.809","70.671","1.963","107.121","1.291","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:10.619917"
"6187","0","0","0","0","0","65.027","48.311","3.147","3.671","3.837","44.67","0","0","50.915","1.739","107.067","0.817","70.671","1.963","107.121","1.291","29.114","2.149","107.289","0.575","0","0","2025-07-05 00:13:10.662633"
"6188","0","0","0","0","0","2.051","47.931","3.14","3.671","3.837","44.67","0","0","50.915","1.739","107.066","0.83","70.671","1.963","107.121","1.291","29.114","2.149","107.289","0.575","0","0","2025-07-05 00:13:10.70638"
"6189","0","0","0","0","0","1.283","48.058","2.783","3.671","3.837","44.67","0","0","50.905","1.695","107.085","0.809","70.671","1.963","107.206","1.263","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:16.158057"
"6190","0","0","0","0","0","0.259","48.315","3.128","3.671","3.837","44.67","0","0","50.905","1.695","107.085","0.809","70.671","1.963","107.206","1.263","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:18.870828"
"6191","0","0","0","0","0","14.339","48.315","3.128","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.206","1.263","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:24.829117"
"6192","0","0","0","0","0","14.339","48.316","3.134","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.206","1.263","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:30.586109"
"6193","0","0","0","0","0","14.339","48.317","3.116","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:36.604398"
"6194","0","0","0","0","0","14.339","48.061","3.19","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:42.77219"
"6195","0","0","0","0","0","14.339","48.444","2.708","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.116","2.096","107.289","0.575","0","0","2025-07-05 00:13:48.708245"
"6196","0","0","0","0","0","14.339","47.932","3.548","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.116","2.096","107.25","0.558","0","0","2025-07-05 00:13:54.885666"
"6197","0","0","0","0","0","14.339","47.935","3.251","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:00.839804"
"6198","0","0","0","0","0","14.339","47.935","3.251","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:06.919196"
"6199","0","0","0","0","0","14.339","47.935","3.251","3.671","3.837","44.67","0","0","50.992","1.676","107.085","0.809","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:13.099425"
"6200","0","0","0","0","0","14.339","47.935","3.251","3.672","3.837","44.973","0","0","50.992","1.676","107.103","0.775","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:19.185379"
"6201","0","0","0","0","0","14.339","47.935","3.251","3.672","3.837","44.973","0","0","51.347","1.612","107.103","0.775","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:25.198879"
"6202","0","0","0","0","0","14.339","47.935","3.251","3.675","3.826","48.154","0","0","51.347","1.612","107.103","0.775","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:31.395105"
"6203","0","0","0","0","0","10.243","48.327","3.165","3.672","3.825","44.482","0","0","51.347","1.612","107.1","0.768","70.671","1.963","107.194","1.256","29.117","2.052","107.25","0.558","0","0","2025-07-05 00:14:37.253308"
"6204","0","0","0","0","0","62.979","48.321","3.086","3.672","3.825","44.482","0","0","51.38","1.591","107.1","0.768","70.671","1.963","107.194","1.256","29.046","2.022","107.25","0.558","0","0","2025-07-05 00:14:43.488017"
"6205","0","0","0","0","0","62.979","48.321","3.086","3.672","3.825","44.482","0","0","51.38","1.591","107.1","0.768","70.671","1.963","107.194","1.256","29.046","2.022","107.25","0.558","0","0","2025-07-05 00:14:49.518051"
"6206","0","0","0","0","0","62.979","48.321","3.086","3.674","3.826","49.29","0","0","51.38","1.591","107.101","0.76","70.671","1.963","107.194","1.256","29.046","2.022","107.25","0.558","0","0","2025-07-05 00:14:55.580764"
"6207","0","0","0","0","0","62.979","48.065","3.079","3.674","3.826","49.29","0","0","51.38","1.591","107.101","0.76","70.671","1.963","107.194","1.256","29.046","2.022","107.25","0.558","0","0","2025-07-05 00:15:01.62468"
"6208","0","0","0","0","0","62.979","48.065","3.079","3.674","3.826","49.29","0","0","51.38","1.591","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:07.663411"
"6209","0","0","0","0","0","62.979","48.067","2.634","3.672","3.81","46.071","0","0","51.38","1.591","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:13.730242"
"6210","0","0","0","0","0","62.979","48.195","2.783","3.672","3.81","46.071","0","0","51.38","1.591","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:20.169019"
"6211","0","0","0","0","0","58.627","48.195","2.783","3.672","3.81","46.071","0","0","51.37","1.566","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:25.668628"
"6212","0","0","0","0","0","58.627","48.455","2.95","3.672","3.81","46.071","0","0","51.37","1.566","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:32.033588"
"6213","0","0","0","0","0","58.627","48.194","3.116","3.672","3.81","46.071","0","0","51.37","1.566","107.101","0.76","70.671","1.963","107.194","1.256","29.114","2.006","107.25","0.558","0","0","2025-07-05 00:15:38.292644"
"6214","0","0","0","0","0","58.627","48.58","2.344","3.672","3.81","46.071","0","0","51.312","1.541","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:15:46.488576"
"6215","0","0","0","0","0","58.627","48.195","3.234","3.672","3.81","46.071","0","0","51.312","1.541","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:15:50.202134"
"6216","0","0","0","0","0","58.627","48.707","3.165","3.672","3.81","46.071","0","0","51.312","1.541","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:15:56.427631"
"6217","0","0","0","0","0","58.627","48.068","2.647","3.672","3.81","46.071","0","0","51.312","1.541","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:16:02.479964"
"6218","0","0","0","0","0","9.987","48.068","2.647","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:16:08.365192"
"6219","0","0","0","0","0","9.987","48.323","3.215","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.671","1.963","107.194","1.256","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:16:14.441313"
"6220","0","0","0","0","0","9.987","48.203","2.437","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.671","1.963","107.198","1.18","29.098","1.981","107.25","0.558","0","0","2025-07-05 00:16:20.507023"
"6221","0","0","0","0","0","9.987","48.327","2.98","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.696","1.788","107.198","1.18","29.06","1.953","107.25","0.558","0","0","2025-07-05 00:16:26.684136"
"6223","0","0","0","0","0","9.987","48.327","2.98","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.696","1.788","107.198","1.18","29.06","1.953","107.25","0.558","0","0","2025-07-05 00:16:32.615466"
"6224","0","0","0","0","0","9.987","48.326","2.789","3.672","3.81","46.071","0","0","51.362","1.524","107.101","0.76","70.696","1.788","107.166","1.172","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:16:38.820294"
"6225","0","0","0","0","0","9.987","48.326","2.789","3.672","3.81","46.071","0","0","51.35","1.491","107.101","0.76","70.696","1.788","107.166","1.172","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:16:44.766845"
"6226","0","0","0","0","0","9.987","48.326","2.789","3.672","3.81","46.071","0","0","51.35","1.491","107.101","0.76","70.696","1.788","107.166","1.172","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:16:50.832622"
"6227","0","0","0","0","0","9.987","48.455","2.788","3.672","3.81","46.071","0","0","51.35","1.491","107.101","0.76","70.696","1.788","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:16:57.221126"
"6228","0","0","0","0","0","9.987","48.455","2.788","3.672","3.827","45.164","0","0","51.35","1.491","107.101","0.76","70.696","1.788","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:03.108049"
"6229","0","0","0","0","0","9.987","48.455","2.788","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:09.092345"
"6230","0","0","0","0","0","9.987","47.944","3.024","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:15.114485"
"6231","0","0","0","0","0","9.987","48.33","3.104","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:21.229697"
"6232","0","0","0","0","0","9.987","48.205","3.332","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:27.357791"
"6233","0","0","0","0","0","9.987","48.074","2.795","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.164","29.06","1.953","107.305","0.525","0","0","2025-07-05 00:17:33.349028"
"6234","0","0","0","0","0","9.987","48.074","2.795","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.142","29.06","1.953","107.309","0.513","0","0","2025-07-05 00:17:39.422131"
"6235","0","0","0","0","0","9.987","48.074","2.795","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.142","29.06","1.953","107.309","0.513","0","0","2025-07-05 00:17:45.536149"
"6236","0","0","0","0","0","9.987","48.331","2.313","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.169","1.142","29.06","1.953","107.309","0.513","0","0","2025-07-05 00:17:51.542948"
"6237","0","0","0","0","0","9.987","48.331","2.313","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.216","1.14","29.06","1.953","107.309","0.513","0","0","2025-07-05 00:17:57.735827"
"6238","0","0","0","0","0","9.987","48.205","2.776","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.216","1.14","29.06","1.953","107.309","0.513","0","0","2025-07-05 00:18:03.982928"
"6239","0","0","0","0","0","9.987","48.333","2.555","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.216","1.14","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:09.924782"
"6240","0","0","0","0","0","60.419","48.715","3.289","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.216","1.14","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:15.994345"
"6241","0","0","0","0","0","60.419","48.331","3.153","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:21.982999"
"6242","0","0","0","0","0","60.419","48.589","2.258","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:28.024987"
"6243","0","0","0","0","0","60.419","48.208","3.251","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:34.13469"
"6244","0","0","0","0","0","60.419","48.208","3.251","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","70.628","1.759","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:40.097924"
"6245","0","0","0","0","0","60.419","48.205","2.616","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","71.059","1.701","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:46.113618"
"6246","0","0","0","0","0","60.419","48.209","2.351","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","71.059","1.701","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:51.803451"
"6247","0","0","0","0","0","1.027","48.209","2.351","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","71.059","1.701","107.18","1.129","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:18:58.352031"
"6248","0","0","0","0","0","1.027","48.081","2.739","3.672","3.838","44.482","0","0","51.35","1.491","107.101","0.76","71.059","1.701","107.201","1.117","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:19:04.357716"
"6249","0","0","0","0","0","1.027","48.081","2.739","3.672","3.838","44.482","0","0","51.574","1.374","107.101","0.76","70.834","1.686","107.201","1.117","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:19:10.450108"
"6250","0","0","0","0","0","1.027","48.206","2.968","3.672","3.838","44.482","0","0","51.574","1.374","107.101","0.76","70.834","1.686","107.201","1.117","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:19:16.541432"
"6251","0","0","0","0","0","1.027","48.464","2.758","3.672","3.838","44.482","0","0","51.574","1.374","107.101","0.76","70.834","1.686","107.214","1.109","29.064","1.882","107.309","0.513","0","0","2025-07-05 00:19:22.679132"
"6252","0","0","0","0","0","1.027","48.464","2.758","3.672","3.838","44.482","0","0","51.574","1.374","107.101","0.76","70.606","1.681","107.214","1.109","29.023","1.837","107.309","0.513","0","0","2025-07-05 00:19:28.850383"
"6253","0","0","0","0","0","1.027","48.211","2.549","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","70.606","1.681","107.214","1.109","29.023","1.837","107.309","0.513","0","0","2025-07-05 00:19:34.771749"
"6254","0","0","0","0","0","1.027","48.083","2.993","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","70.606","1.681","107.215","1.107","29.023","1.837","107.309","0.513","0","0","2025-07-05 00:19:41.102429"
"6255","0","0","0","0","0","1.027","48.468","2.616","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","71.015","1.666","107.215","1.107","29.023","1.837","107.309","0.513","0","0","2025-07-05 00:19:46.945249"
"6256","0","0","0","0","0","1.027","48.595","2.529","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","71.015","1.666","107.215","1.107","29.023","1.837","107.309","0.513","0","0","2025-07-05 00:19:53.006132"
"6257","0","0","0","0","0","1.027","48.21","2.406","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","71.015","1.666","107.215","1.107","29.023","1.837","107.292","0.492","0","0","2025-07-05 00:19:59.070687"
"6258","0","0","0","0","0","1.027","48.21","2.406","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","71.015","1.666","107.215","1.107","29.023","1.837","107.292","0.492","0","0","2025-07-05 00:20:05.203788"
"6259","0","0","0","0","0","1.027","48.21","2.406","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.215","1.107","29.023","1.837","107.292","0.492","0","0","2025-07-05 00:20:11.084"
"6260","0","0","0","0","0","1.027","48.086","3.184","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.215","1.107","29.023","1.837","107.292","0.492","0","0","2025-07-05 00:20:17.339554"
"6261","0","0","0","0","0","14.339","48.086","3.184","3.673","3.803","44.973","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.255","1.088","29.023","1.837","107.296","0.488","0","0","2025-07-05 00:20:23.465096"
"6262","0","0","0","0","0","14.339","48.086","3.184","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.255","1.088","29.023","1.837","107.296","0.488","0","0","2025-07-05 00:20:29.47331"
"6263","0","0","0","0","0","14.339","48.086","3.184","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.255","1.088","29.023","1.837","107.296","0.488","0","0","2025-07-05 00:20:35.905177"
"6264","0","0","0","0","0","14.339","48.341","2.875","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.255","1.088","29.023","1.837","107.302","0.485","0","0","2025-07-05 00:20:41.492122"
"6265","0","0","0","0","0","14.339","48.069","2.578","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.875","1.657","107.255","1.088","27.918","0.369","107.302","0.485","0","0","2025-07-05 00:20:48.085985"
"6266","0","0","0","0","0","14.339","48.325","1.702","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.989","1.628","107.255","1.088","27.918","0.369","107.302","0.485","0","0","2025-07-05 00:20:53.765478"
"6267","0","0","0","0","0","4.355","48.086","2.684","3.673","3.814","46.374","0","0","51.574","1.374","107.101","0.76","70.989","1.628","107.255","1.088","27.918","0.369","107.302","0.485","0","0","2025-07-05 00:20:59.707664"
"6268","0","0","0","0","0","6.659","48.086","2.684","3.676","3.812","45.278","0","0","51.574","1.374","107.101","0.76","70.989","1.628","107.236","1.078","27.918","0.369","107.302","0.485","0","0","2025-07-05 00:21:06.047367"
"6269","0","0","0","0","0","6.659","48.342","3.11","3.676","3.812","45.278","0","0","51.574","1.374","107.101","0.76","70.738","1.623","107.236","1.078","29.228","1.764","107.302","0.485","0","0","2025-07-05 00:21:11.975014"
"6270","0","0","0","0","0","6.659","48.085","2.684","3.676","3.812","45.278","0","0","51.574","1.374","107.101","0.76","70.738","1.623","107.236","1.078","29.228","1.764","107.302","0.485","0","0","2025-07-05 00:21:18.099711"
"6271","0","0","0","0","0","6.659","48.085","2.684","3.676","3.812","45.278","0","0","51.574","1.374","107.124","0.619","70.738","1.623","107.236","1.078","29.228","1.764","107.302","0.485","0","0","2025-07-05 00:21:24.081024"
"6272","0","0","0","0","0","6.659","48.084","2.653","3.676","3.812","45.278","0","0","51.574","1.374","107.124","0.619","70.856","1.611","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:21:30.192537"
"6273","0","0","0","0","0","6.659","48.342","2.801","3.676","3.812","45.278","0","0","51.574","1.374","107.124","0.619","70.856","1.611","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:21:36.298995"
"6274","0","0","0","0","0","6.659","48.473","2.172","3.676","3.812","45.278","0","0","51.574","1.374","107.124","0.619","70.856","1.611","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:21:42.299865"
"6275","0","0","0","0","0","6.659","48.22","2.832","3.676","3.812","45.278","0","0","51.574","1.374","107.124","0.619","70.856","1.611","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:21:48.365176"
"6276","0","0","0","0","0","6.659","48.22","2.832","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:21:54.542613"
"6277","0","0","0","0","0","6.659","48.092","2.345","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.236","1.078","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:22:00.406557"
"6278","0","0","0","0","0","6.659","48.215","2.665","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.259","1.054","29.183","1.757","107.302","0.485","0","0","2025-07-05 00:22:06.512294"
"6279","0","0","0","0","0","6.659","48.215","2.665","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.259","1.054","29.202","1.73","107.302","0.485","0","0","2025-07-05 00:22:12.610747"
"6280","0","0","0","0","0","6.659","48.215","2.665","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.259","1.054","29.202","1.73","107.302","0.485","0","0","2025-07-05 00:22:18.588551"
"6281","0","0","0","0","0","56.067","48.089","2.523","3.673","3.814","43.043","0","0","51.574","1.374","107.124","0.619","70.886","1.6","107.251","1.047","29.202","1.73","107.302","0.485","0","0","2025-07-05 00:22:24.822391"
"6282","0","0","0","0","0","56.067","48.091","2.468","3.673","3.814","43.043","0","0","51.81","1.23","107.124","0.619","70.998","1.57","107.251","1.047","29.202","1.73","107.302","0.485","0","0","2025-07-05 00:22:30.911264"
"6283","0","0","0","0","0","56.067","48.217","2.214","3.673","3.814","43.043","0","0","51.81","1.23","107.124","0.619","70.998","1.57","107.251","1.047","29.202","1.73","107.302","0.485","0","0","2025-07-05 00:22:36.941658"
"6284","0","0","0","0","0","56.067","48.344","2.406","3.673","3.814","43.043","0","0","51.81","1.23","107.124","0.619","70.998","1.57","107.249","1.034","29.202","1.73","107.269","0.463","0","0","2025-07-05 00:22:42.921564"
"6285","0","0","0","0","0","56.067","48.346","2.307","3.673","3.814","43.043","0","0","51.81","1.23","107.124","0.619","70.998","1.57","107.249","1.034","29.202","1.73","107.269","0.463","0","0","2025-07-05 00:22:48.996372"
"6286","0","0","0","0","0","56.067","48.346","2.697","3.673","3.814","43.043","0","0","51.578","1.217","107.124","0.619","70.998","1.57","107.249","1.034","29.202","1.73","107.269","0.463","0","0","2025-07-05 00:22:55.013541"
"6287","0","0","0","0","0","56.067","48.346","2.697","3.673","3.814","43.043","0","0","51.578","1.217","107.124","0.619","70.998","1.57","107.249","1.034","29.202","1.73","107.269","0.463","0","0","2025-07-05 00:23:01.158554"
